Report,SSRS_Visual_Status_indicator_StateName,SSRS_Visual_Status_indicator_Red_StartValue,SSRS_Visual_Status_indicator_Red_EndValue,SSRS_Visual_Status_indicator_Green_StartValue,SSRS_Visual_Status_indicator_Green_EndValue,ReportStatus,ReportNote,MinOfLastUpdated,Refresh_Date
All Brands - Current Inventory by Brand(New),Green,0,0,1,1,Green,Report is fine.,11/29/2019 2:24:41 PM,4/14/2020 6:15:39 PM

Brand,SKU,Stock,InventoryDate,IsDropShip
BAL,4002548,11,2020-04-14 16:00:00,No
BAL,6200332,11,2020-04-14 16:00:00,No
BAL,2808219,11,2020-04-14 16:00:00,No
BAL,4001888,11,2020-04-14 16:00:00,No
BAL,4002835,11,2020-04-14 16:00:00,No
BAL,5022722,11,2020-04-14 16:00:00,No
BAL,P-FLIPPOLE32,11,2020-04-14 16:00:00,No
BAL,2800896,11,2020-04-14 16:00:00,No
BAL,2802752,11,2020-04-14 16:00:00,No
BAL,2808129,11,2020-04-14 16:00:00,No
BAL,2808220,11,2020-04-14 16:00:00,No
BAL,2808221,11,2020-04-14 16:00:00,No
BAL,2808521,11,2020-04-14 16:00:00,No
BAL,4001626_W,11,2020-04-14 16:00:00,No
BAL,4002129_W,11,2020-04-14 16:00:00,No
BAL,4002171_W,11,2020-04-14 16:00:00,No
BAL,4003131,11,2020-04-14 16:00:00,No
BAL,5022991,11,2020-04-14 16:00:00,No
BAL,2804573,10,2020-04-14 16:00:00,No
BAL,2807929,10,2020-04-14 16:00:00,No
BAL,2807931,10,2020-04-14 16:00:00,No
BAL,2808255,10,2020-04-14 16:00:00,No
BAL,2808723,10,2020-04-14 16:00:00,No
BAL,4002448,10,2020-04-14 16:00:00,No
BAL,5022986,10,2020-04-14 16:00:00,No
BAL,2807933,10,2020-04-14 16:00:00,No
BAL,2808525,10,2020-04-14 16:00:00,No
BAL,4000951,10,2020-04-14 16:00:00,No
BAL,4002131,10,2020-04-14 16:00:00,No
BAL,4002163_W,10,2020-04-14 16:00:00,No
BAL,4002472_W,10,2020-04-14 16:00:00,No
BAL,5024140,10,2020-04-14 16:00:00,No
BAL,2806333,10,2020-04-14 16:00:00,No
BAL,2808385,10,2020-04-14 16:00:00,No
BAL,4002493,10,2020-04-14 16:00:00,No
BAL,4002842,10,2020-04-14 16:00:00,No
BAL,5023866,10,2020-04-14 16:00:00,No
BAL,2804571,10,2020-04-14 16:00:00,No
BAL,2807930,10,2020-04-14 16:00:00,No
BAL,4001991_W,10,2020-04-14 16:00:00,No
BAL,4002594,10,2020-04-14 16:00:00,No
BAL,5021277,10,2020-04-14 16:00:00,No
BAL,5021351,10,2020-04-14 16:00:00,No
BAL,2805259,9,2020-04-14 16:00:00,No
BAL,2805262,9,2020-04-14 16:00:00,No
BAL,2808528,9,2020-04-14 16:00:00,No
BAL,4001647,9,2020-04-14 16:00:00,No
BAL,4002178_W,9,2020-04-14 16:00:00,No
BAL,4003110,9,2020-04-14 16:00:00,No
BAL,2800812,9,2020-04-14 16:00:00,No
BAL,2800902,9,2020-04-14 16:00:00,No
BAL,2805253,9,2020-04-14 16:00:00,No
BAL,2805256,9,2020-04-14 16:00:00,No
BAL,2806291,9,2020-04-14 16:00:00,No
BAL,2808136,9,2020-04-14 16:00:00,No
BAL,2808376,9,2020-04-14 16:00:00,No
BAL,2808411,9,2020-04-14 16:00:00,No
BAL,4002151_W,9,2020-04-14 16:00:00,No
BAL,5022199,9,2020-04-14 16:00:00,No
BAL,2802723,9,2020-04-14 16:00:00,No
BAL,2807702,9,2020-04-14 16:00:00,No
BAL,2808564,9,2020-04-14 16:00:00,No
BAL,4002060,9,2020-04-14 16:00:00,No
BAL,5022946,9,2020-04-14 16:00:00,No
BAL,2800767,9,2020-04-14 16:00:00,No
BAL,2803002,9,2020-04-14 16:00:00,No
BAL,2808126,9,2020-04-14 16:00:00,No
BAL,4001629_W,9,2020-04-14 16:00:00,No
BAL,4002818,9,2020-04-14 16:00:00,No
BAL,2800816,8,2020-04-14 16:00:00,No
BAL,2801422,8,2020-04-14 16:00:00,No
BAL,2805275,8,2020-04-14 16:00:00,No
BAL,2808185,8,2020-04-14 16:00:00,No
BAL,2808599,8,2020-04-14 16:00:00,No
BAL,4001657,8,2020-04-14 16:00:00,No
BAL,4002027,8,2020-04-14 16:00:00,No
BAL,2803015,8,2020-04-14 16:00:00,No
BAL,2806172,8,2020-04-14 16:00:00,No
BAL,2806295,8,2020-04-14 16:00:00,No
BAL,4001005_W,8,2020-04-14 16:00:00,No
BAL,4001658,8,2020-04-14 16:00:00,No
BAL,5022954,8,2020-04-14 16:00:00,No
BAL,2801448,8,2020-04-14 16:00:00,No
BAL,2802746,8,2020-04-14 16:00:00,No
BAL,2804564,8,2020-04-14 16:00:00,No
BAL,2806302,8,2020-04-14 16:00:00,No
BAL,2807932,8,2020-04-14 16:00:00,No
BAL,2808378,8,2020-04-14 16:00:00,No
BAL,4001006_W,8,2020-04-14 16:00:00,No
BAL,4002521_W,8,2020-04-14 16:00:00,No
BAL,2801443,8,2020-04-14 16:00:00,No
BAL,2806334,8,2020-04-14 16:00:00,No
BAL,2808205,8,2020-04-14 16:00:00,No
BAL,2808417,8,2020-04-14 16:00:00,No
BAL,4002553_W,8,2020-04-14 16:00:00,No
BAL,P-FLIPPOLE26,8,2020-04-14 16:00:00,No
BAL,2800869,7,2020-04-14 16:00:00,No
BAL,2801460,7,2020-04-14 16:00:00,No
BAL,2807667,7,2020-04-14 16:00:00,No
BAL,2808127,7,2020-04-14 16:00:00,No
BAL,2808258,7,2020-04-14 16:00:00,No
BAL,2808362,7,2020-04-14 16:00:00,No
BAL,2808823,7,2020-04-14 16:00:00,No
BAL,4001679,7,2020-04-14 16:00:00,No
BAL,5022566,7,2020-04-14 16:00:00,No
BAL,2802736,7,2020-04-14 16:00:00,No
BAL,2802772,7,2020-04-14 16:00:00,No
BAL,2808242,7,2020-04-14 16:00:00,No
BAL,2808416,7,2020-04-14 16:00:00,No
BAL,4001354,7,2020-04-14 16:00:00,No
BAL,4002329,7,2020-04-14 16:00:00,No
BAL,2803926,7,2020-04-14 16:00:00,No
BAL,2808161,7,2020-04-14 16:00:00,No
BAL,2808222,7,2020-04-14 16:00:00,No
BAL,4002048_W,7,2020-04-14 16:00:00,No
BAL,2804561,7,2020-04-14 16:00:00,No
BAL,2808596,7,2020-04-14 16:00:00,No
BAL,4002175_W,7,2020-04-14 16:00:00,No
BAL,4002586,7,2020-04-14 16:00:00,No
BAL,4002901,7,2020-04-14 16:00:00,No
BAL,2807685,6,2020-04-14 16:00:00,No
BAL,2808766,6,2020-04-14 16:00:00,No
BAL,2806173,6,2020-04-14 16:00:00,No
BAL,2808234,6,2020-04-14 16:00:00,No
BAL,4001652,6,2020-04-14 16:00:00,No
BAL,5023882,6,2020-04-14 16:00:00,No
BAL,5024092,6,2020-04-14 16:00:00,No
BAL,2806165,6,2020-04-14 16:00:00,No
BAL,2808497,6,2020-04-14 16:00:00,No
BAL,4002190_W,6,2020-04-14 16:00:00,No
BAL,2806343,6,2020-04-14 16:00:00,No
BAL,2808358,6,2020-04-14 16:00:00,No
BAL,2808540,6,2020-04-14 16:00:00,No
BAL,4002186_W,6,2020-04-14 16:00:00,No
BAL,2806299,5,2020-04-14 16:00:00,No
BAL,2808147,5,2020-04-14 16:00:00,No
BAL,4001082,5,2020-04-14 16:00:00,No
BAL,4001112,5,2020-04-14 16:00:00,No
BAL,4001565,5,2020-04-14 16:00:00,No
BAL,4001926,5,2020-04-14 16:00:00,No
BAL,5024136,5,2020-04-14 16:00:00,No
BAL,2804567,5,2020-04-14 16:00:00,No
BAL,2806287,5,2020-04-14 16:00:00,No
BAL,2806290,5,2020-04-14 16:00:00,No
BAL,2808819,5,2020-04-14 16:00:00,No
BAL,2807865,5,2020-04-14 16:00:00,No
BAL,2807872,5,2020-04-14 16:00:00,No
BAL,2808281,5,2020-04-14 16:00:00,No
BAL,2808389,5,2020-04-14 16:00:00,No
BAL,2808526,5,2020-04-14 16:00:00,No
BAL,4002091,5,2020-04-14 16:00:00,No
BAL,2800865,5,2020-04-14 16:00:00,No
BAL,2800809,4,2020-04-14 16:00:00,No
BAL,2800814,4,2020-04-14 16:00:00,No
BAL,2803800,4,2020-04-14 16:00:00,No
BAL,2804559,4,2020-04-14 16:00:00,No
BAL,2806340,4,2020-04-14 16:00:00,No
BAL,2807673,4,2020-04-14 16:00:00,No
BAL,2808756,4,2020-04-14 16:00:00,No
BAL,2808799,4,2020-04-14 16:00:00,No
BAL,2808826,4,2020-04-14 16:00:00,No
BAL,4000292,4,2020-04-14 16:00:00,No
BAL,4001656,4,2020-04-14 16:00:00,No
BAL,4002021,4,2020-04-14 16:00:00,No
BAL,4002827,4,2020-04-14 16:00:00,No
BAL,2804624,4,2020-04-14 16:00:00,No
BAL,2807870,4,2020-04-14 16:00:00,No
BAL,2808135,4,2020-04-14 16:00:00,No
BAL,2808748,4,2020-04-14 16:00:00,No
BAL,4001297,4,2020-04-14 16:00:00,No
BAL,4002174_W,4,2020-04-14 16:00:00,No
BAL,5023867,4,2020-04-14 16:00:00,No
BAL,2802726,4,2020-04-14 16:00:00,No
BAL,2806276,4,2020-04-14 16:00:00,No
BAL,2806338,4,2020-04-14 16:00:00,No
BAL,2808237,4,2020-04-14 16:00:00,No
BAL,2808260,4,2020-04-14 16:00:00,No
BAL,2808719,4,2020-04-14 16:00:00,No
BAL,2808724,4,2020-04-14 16:00:00,No
BAL,4003004,4,2020-04-14 16:00:00,No
BAL,5021668,4,2020-04-14 16:00:00,No
BAL,2800811,4,2020-04-14 16:00:00,No
BAL,2801081,4,2020-04-14 16:00:00,No
BAL,2802735,4,2020-04-14 16:00:00,No
BAL,2806351,4,2020-04-14 16:00:00,No
BAL,2807717,4,2020-04-14 16:00:00,No
BAL,2808130,4,2020-04-14 16:00:00,No
BAL,2808132,4,2020-04-14 16:00:00,No
BAL,2808159,4,2020-04-14 16:00:00,No
BAL,2808256,4,2020-04-14 16:00:00,No
BAL,2808384,4,2020-04-14 16:00:00,No
BAL,2808801,4,2020-04-14 16:00:00,No
BAL,4001309,4,2020-04-14 16:00:00,No
BAL,4002001,4,2020-04-14 16:00:00,Yes
BAL,4002406,4,2020-04-14 16:00:00,No
BAL,2800871,3,2020-04-14 16:00:00,No
BAL,2802994,3,2020-04-14 16:00:00,No
BAL,2804838,3,2020-04-14 16:00:00,No
BAL,2806288,3,2020-04-14 16:00:00,No
BAL,2806344,3,2020-04-14 16:00:00,No
BAL,2806353,3,2020-04-14 16:00:00,No
BAL,2807712,3,2020-04-14 16:00:00,No
BAL,2808131,3,2020-04-14 16:00:00,No
BAL,2808391,3,2020-04-14 16:00:00,No
BAL,2808757,3,2020-04-14 16:00:00,No
BAL,4001695,3,2020-04-14 16:00:00,No
BAL,4002105,3,2020-04-14 16:00:00,No
BAL,4002861,3,2020-04-14 16:00:00,No
BAL,4002960,3,2020-04-14 16:00:00,No
BAL,5022559,3,2020-04-14 16:00:00,No
BAL,5022985,3,2020-04-14 16:00:00,No
BAL,5023545,3,2020-04-14 16:00:00,No
BAL,6200329,3,2020-04-14 16:00:00,No
BAL,2801083,3,2020-04-14 16:00:00,No
BAL,2801369,3,2020-04-14 16:00:00,No
BAL,2804830,3,2020-04-14 16:00:00,No
BAL,2805249,3,2020-04-14 16:00:00,No
BAL,2806336,3,2020-04-14 16:00:00,No
BAL,2807690,3,2020-04-14 16:00:00,No
BAL,2807694,3,2020-04-14 16:00:00,No
BAL,2807701,3,2020-04-14 16:00:00,No
BAL,2807756,3,2020-04-14 16:00:00,No
BAL,2808134,3,2020-04-14 16:00:00,No
BAL,2808375,3,2020-04-14 16:00:00,No
BAL,5021330,3,2020-04-14 16:00:00,No
BAL,5022555,3,2020-04-14 16:00:00,No
BAL,5022558,3,2020-04-14 16:00:00,No
BAL,2804570,3,2020-04-14 16:00:00,No
BAL,2806309,3,2020-04-14 16:00:00,No
BAL,2806342,3,2020-04-14 16:00:00,No
BAL,2807687,3,2020-04-14 16:00:00,No
BAL,2807873,3,2020-04-14 16:00:00,No
BAL,2808128,3,2020-04-14 16:00:00,No
BAL,2808156,3,2020-04-14 16:00:00,No
BAL,2808412,3,2020-04-14 16:00:00,No
BAL,2808537,3,2020-04-14 16:00:00,No
BAL,3900685,3,2020-04-14 16:00:00,No
BAL,4000452,3,2020-04-14 16:00:00,No
BAL,4002026,3,2020-04-14 16:00:00,No
BAL,2801089,3,2020-04-14 16:00:00,No
BAL,2802720,3,2020-04-14 16:00:00,No
BAL,2806329,3,2020-04-14 16:00:00,No
BAL,2808170,3,2020-04-14 16:00:00,No
BAL,2808210,3,2020-04-14 16:00:00,No
BAL,2808395,3,2020-04-14 16:00:00,No
BAL,2808780,3,2020-04-14 16:00:00,No
BAL,4001579,3,2020-04-14 16:00:00,No
BAL,4002007,3,2020-04-14 16:00:00,No
BAL,5022556,3,2020-04-14 16:00:00,No
BAL,2800860,2,2020-04-14 16:00:00,No
BAL,2800880,2,2020-04-14 16:00:00,No
BAL,2800891,2,2020-04-14 16:00:00,No
BAL,2801082,2,2020-04-14 16:00:00,No
BAL,2802722,2,2020-04-14 16:00:00,No
BAL,2802747,2,2020-04-14 16:00:00,No
BAL,2808175,2,2020-04-14 16:00:00,No
BAL,2808212,2,2020-04-14 16:00:00,No
BAL,2808259,2,2020-04-14 16:00:00,No
BAL,2808265,2,2020-04-14 16:00:00,No
BAL,2808342,2,2020-04-14 16:00:00,No
BAL,2808371,2,2020-04-14 16:00:00,No
BAL,2808388,2,2020-04-14 16:00:00,No
BAL,2808394,2,2020-04-14 16:00:00,No
BAL,2808713,2,2020-04-14 16:00:00,No
BAL,2808725,2,2020-04-14 16:00:00,No
BAL,4001085,2,2020-04-14 16:00:00,No
BAL,4001346,2,2020-04-14 16:00:00,No
BAL,4002576_W,2,2020-04-14 16:00:00,No
BAL,5023857,2,2020-04-14 16:00:00,No
BAL,2802742,2,2020-04-14 16:00:00,No
BAL,2802745,2,2020-04-14 16:00:00,No
BAL,2804568,2,2020-04-14 16:00:00,No
BAL,2807676,2,2020-04-14 16:00:00,No
BAL,2808149,2,2020-04-14 16:00:00,No
BAL,2808280,2,2020-04-14 16:00:00,No
BAL,2808755,2,2020-04-14 16:00:00,No
BAL,4000271,2,2020-04-14 16:00:00,No
BAL,4000316,2,2020-04-14 16:00:00,No
BAL,4002059,2,2020-04-14 16:00:00,No
BAL,4002343,2,2020-04-14 16:00:00,No
BAL,5021254,2,2020-04-14 16:00:00,No
BAL,5022198,2,2020-04-14 16:00:00,No
BAL,5023880,2,2020-04-14 16:00:00,No
BAL,5024115,2,2020-04-14 16:00:00,No
BAL,2801453,2,2020-04-14 16:00:00,No
BAL,2802724,2,2020-04-14 16:00:00,No
BAL,2802725,2,2020-04-14 16:00:00,No
BAL,2808244,2,2020-04-14 16:00:00,No
BAL,2808340,2,2020-04-14 16:00:00,No
BAL,2808364,2,2020-04-14 16:00:00,No
BAL,2808368,2,2020-04-14 16:00:00,No
BAL,2808372,2,2020-04-14 16:00:00,No
BAL,2808815,2,2020-04-14 16:00:00,No
BAL,2808830,2,2020-04-14 16:00:00,No
BAL,4001159,2,2020-04-14 16:00:00,No
BAL,4001322,2,2020-04-14 16:00:00,No
BAL,4002020,2,2020-04-14 16:00:00,No
BAL,4002341,2,2020-04-14 16:00:00,No
BAL,5021281,2,2020-04-14 16:00:00,No
BAL,5021670,2,2020-04-14 16:00:00,No
BAL,5022941,2,2020-04-14 16:00:00,No
BAL,2801098,2,2020-04-14 16:00:00,No
BAL,2803801,2,2020-04-14 16:00:00,No
BAL,2804560,2,2020-04-14 16:00:00,No
BAL,2807677,2,2020-04-14 16:00:00,No
BAL,2807686,2,2020-04-14 16:00:00,No
BAL,2807711,2,2020-04-14 16:00:00,No
BAL,2808235,2,2020-04-14 16:00:00,No
BAL,2808261,2,2020-04-14 16:00:00,No
BAL,2808759,2,2020-04-14 16:00:00,No
BAL,5022310,2,2020-04-14 16:00:00,No
BAL,5022949,2,2020-04-14 16:00:00,No
BAL,5023661,2,2020-04-14 16:00:00,No
BAL,5023870,2,2020-04-14 16:00:00,No
BAL,2800894,1,2020-04-14 16:00:00,No
BAL,2801507,1,2020-04-14 16:00:00,No
BAL,2802716,1,2020-04-14 16:00:00,No
BAL,2802744,1,2020-04-14 16:00:00,No
BAL,2803802,1,2020-04-14 16:00:00,No
BAL,2804890,1,2020-04-14 16:00:00,No
BAL,2806176,1,2020-04-14 16:00:00,No
BAL,2806332,1,2020-04-14 16:00:00,No
BAL,2806680,1,2020-04-14 16:00:00,No
BAL,2808143,1,2020-04-14 16:00:00,No
BAL,2808162,1,2020-04-14 16:00:00,No
BAL,2808213,1,2020-04-14 16:00:00,No
BAL,2808214,1,2020-04-14 16:00:00,No
BAL,2808387,1,2020-04-14 16:00:00,No
BAL,4000893,1,2020-04-14 16:00:00,No
BAL,4001684,1,2020-04-14 16:00:00,No
BAL,4001693,1,2020-04-14 16:00:00,No
BAL,4001698,1,2020-04-14 16:00:00,No
BAL,4002042_W,1,2020-04-14 16:00:00,No
BAL,4002187,1,2020-04-14 16:00:00,No
BAL,4002862,1,2020-04-14 16:00:00,No
BAL,5021722,1,2020-04-14 16:00:00,No
BAL,5023000,1,2020-04-14 16:00:00,No
BAL,P-FLIPBODYML,1,2020-04-14 16:00:00,No
BAL,2800815,1,2020-04-14 16:00:00,No
BAL,2800817,1,2020-04-14 16:00:00,No
BAL,2800900,1,2020-04-14 16:00:00,No
BAL,2801502,1,2020-04-14 16:00:00,No
BAL,2803030,1,2020-04-14 16:00:00,No
BAL,2803740,1,2020-04-14 16:00:00,No
BAL,2803742,1,2020-04-14 16:00:00,No
BAL,2804566,1,2020-04-14 16:00:00,No
BAL,2804635,1,2020-04-14 16:00:00,No
BAL,2807661,1,2020-04-14 16:00:00,No
BAL,2807664,1,2020-04-14 16:00:00,No
BAL,2807716,1,2020-04-14 16:00:00,No
BAL,2807871,1,2020-04-14 16:00:00,No
BAL,2808123,1,2020-04-14 16:00:00,No
BAL,2808133,1,2020-04-14 16:00:00,No
BAL,2808141,1,2020-04-14 16:00:00,No
BAL,2808145,1,2020-04-14 16:00:00,No
BAL,4000328,1,2020-04-14 16:00:00,No
BAL,4001021,1,2020-04-14 16:00:00,No
BAL,4001111,1,2020-04-14 16:00:00,No
BAL,4001573,1,2020-04-14 16:00:00,No
BAL,4001640,1,2020-04-14 16:00:00,No
BAL,4001696_W,1,2020-04-14 16:00:00,No
BAL,4001924,1,2020-04-14 16:00:00,No
BAL,4002156,1,2020-04-14 16:00:00,No
BAL,4002345,1,2020-04-14 16:00:00,No
BAL,4002347,1,2020-04-14 16:00:00,No
BAL,4002425,1,2020-04-14 16:00:00,No
BAL,5021269,1,2020-04-14 16:00:00,No
BAL,5022197,1,2020-04-14 16:00:00,No
BAL,5022493,1,2020-04-14 16:00:00,No
BAL,5022984,1,2020-04-14 16:00:00,No
BAL,5023869,1,2020-04-14 16:00:00,No
BAL,5024113,1,2020-04-14 16:00:00,No
BAL,2800826,1,2020-04-14 16:00:00,No
BAL,2801400,1,2020-04-14 16:00:00,No
BAL,2801442,1,2020-04-14 16:00:00,No
BAL,2802756,1,2020-04-14 16:00:00,No
BAL,2804629,1,2020-04-14 16:00:00,No
BAL,2804889,1,2020-04-14 16:00:00,No
BAL,2806328,1,2020-04-14 16:00:00,No
BAL,2806483,1,2020-04-14 16:00:00,No
BAL,2807657,1,2020-04-14 16:00:00,No
BAL,2807736,1,2020-04-14 16:00:00,No
BAL,2808139,1,2020-04-14 16:00:00,No
BAL,2808158,1,2020-04-14 16:00:00,No
BAL,2808173,1,2020-04-14 16:00:00,No
BAL,2808247,1,2020-04-14 16:00:00,No
BAL,2808273,1,2020-04-14 16:00:00,No
BAL,2808568,1,2020-04-14 16:00:00,No
BAL,4000786,1,2020-04-14 16:00:00,No
BAL,4001178,1,2020-04-14 16:00:00,No
BAL,4002023,1,2020-04-14 16:00:00,No
BAL,4002133,1,2020-04-14 16:00:00,No
BAL,4002157,1,2020-04-14 16:00:00,No
BAL,4002478,1,2020-04-14 16:00:00,No
BAL,5022174,1,2020-04-14 16:00:00,No
BAL,5022196,1,2020-04-14 16:00:00,No
BAL,5022563,1,2020-04-14 16:00:00,No
BAL,5022989,1,2020-04-14 16:00:00,No
BAL,5023868,1,2020-04-14 16:00:00,No
BAL,5024110,1,2020-04-14 16:00:00,No
BAL,2800004,1,2020-04-14 16:00:00,No
BAL,2801090,1,2020-04-14 16:00:00,No
BAL,2801394,1,2020-04-14 16:00:00,No
BAL,2802719,1,2020-04-14 16:00:00,No
BAL,2802733,1,2020-04-14 16:00:00,No
BAL,2803036,1,2020-04-14 16:00:00,No
BAL,2803737,1,2020-04-14 16:00:00,No
BAL,2804888,1,2020-04-14 16:00:00,No
BAL,2806289,1,2020-04-14 16:00:00,No
BAL,2807675,1,2020-04-14 16:00:00,No
BAL,2808157,1,2020-04-14 16:00:00,No
BAL,2808182,1,2020-04-14 16:00:00,No
BAL,2808360,1,2020-04-14 16:00:00,No
BAL,2808366,1,2020-04-14 16:00:00,No
BAL,2808711,1,2020-04-14 16:00:00,No
BAL,4000108,1,2020-04-14 16:00:00,No
BAL,4000269,1,2020-04-14 16:00:00,No
BAL,4001113,1,2020-04-14 16:00:00,No
BAL,4001646,1,2020-04-14 16:00:00,No
BAL,4002563,1,2020-04-14 16:00:00,No
BAL,5020990,1,2020-04-14 16:00:00,No
BAL,5021500,1,2020-04-14 16:00:00,No
BAL,5021783,1,2020-04-14 16:00:00,No
BAL,5022565,1,2020-04-14 16:00:00,No
BAL,5023659,1,2020-04-14 16:00:00,No
BAL,5023667,1,2020-04-14 16:00:00,No
BAL,0042600,0,2020-04-14 16:00:00,No
BAL,20377520023,0,2020-04-14 16:00:00,Yes
BAL,20377540023,0,2020-04-14 16:00:00,Yes
BAL,20445520023,0,2020-04-14 16:00:00,Yes
BAL,20445600023,0,2020-04-14 16:00:00,Yes
BAL,20448592260,0,2020-04-14 16:00:00,Yes
BAL,20448593452,0,2020-04-14 16:00:00,Yes
BAL,20448600023,0,2020-04-14 16:00:00,Yes
BAL,20542600023,0,2020-04-14 16:00:00,Yes
BAL,2800008,0,2020-04-14 16:00:00,No
BAL,2800765,0,2020-04-14 16:00:00,No
BAL,2800827,0,2020-04-14 16:00:00,No
BAL,2800836,0,2020-04-14 16:00:00,No
BAL,2800842,0,2020-04-14 16:00:00,No
BAL,2800843,0,2020-04-14 16:00:00,No
BAL,2800849,0,2020-04-14 16:00:00,No
BAL,2800850,0,2020-04-14 16:00:00,No
BAL,2800853,0,2020-04-14 16:00:00,No
BAL,2800881,0,2020-04-14 16:00:00,No
BAL,2800887,0,2020-04-14 16:00:00,No
BAL,2801084,0,2020-04-14 16:00:00,No
BAL,2801087,0,2020-04-14 16:00:00,No
BAL,2801374,0,2020-04-14 16:00:00,No
BAL,2801382,0,2020-04-14 16:00:00,No
BAL,2801387,0,2020-04-14 16:00:00,No
BAL,2801390,0,2020-04-14 16:00:00,No
BAL,2801392,0,2020-04-14 16:00:00,No
BAL,2801409,0,2020-04-14 16:00:00,No
BAL,2801412,0,2020-04-14 16:00:00,No
BAL,2801418,0,2020-04-14 16:00:00,No
BAL,2801432,0,2020-04-14 16:00:00,No
BAL,2801436,0,2020-04-14 16:00:00,No
BAL,2801437,0,2020-04-14 16:00:00,No
BAL,2801438,0,2020-04-14 16:00:00,No
BAL,2801440,0,2020-04-14 16:00:00,No
BAL,2801444,0,2020-04-14 16:00:00,No
BAL,2801450,0,2020-04-14 16:00:00,No
BAL,2801456,0,2020-04-14 16:00:00,No
BAL,2801457,0,2020-04-14 16:00:00,No
BAL,2801461,0,2020-04-14 16:00:00,No
BAL,2801463,0,2020-04-14 16:00:00,No
BAL,2801467,0,2020-04-14 16:00:00,No
BAL,2801470,0,2020-04-14 16:00:00,No
BAL,2801471,0,2020-04-14 16:00:00,No
BAL,2801472,0,2020-04-14 16:00:00,No
BAL,2801479,0,2020-04-14 16:00:00,No
BAL,2801510,0,2020-04-14 16:00:00,No
BAL,2801515,0,2020-04-14 16:00:00,No
BAL,2801518,0,2020-04-14 16:00:00,No
BAL,2801521,0,2020-04-14 16:00:00,No
BAL,2801524,0,2020-04-14 16:00:00,No
BAL,2801545,0,2020-04-14 16:00:00,No
BAL,2801547,0,2020-04-14 16:00:00,No
BAL,2801548,0,2020-04-14 16:00:00,No
BAL,2801556,0,2020-04-14 16:00:00,No
BAL,2801598,0,2020-04-14 16:00:00,No
BAL,2802705,0,2020-04-14 16:00:00,No
BAL,2802707,0,2020-04-14 16:00:00,No
BAL,2802731,0,2020-04-14 16:00:00,No
BAL,2802732,0,2020-04-14 16:00:00,No
BAL,2802737,0,2020-04-14 16:00:00,No
BAL,2802740,0,2020-04-14 16:00:00,No
BAL,2802751,0,2020-04-14 16:00:00,No
BAL,2802754,0,2020-04-14 16:00:00,No
BAL,2802757,0,2020-04-14 16:00:00,No
BAL,2802764,0,2020-04-14 16:00:00,No
BAL,2802774,0,2020-04-14 16:00:00,No
BAL,2802996,0,2020-04-14 16:00:00,No
BAL,2803000,0,2020-04-14 16:00:00,No
BAL,2803003,0,2020-04-14 16:00:00,No
BAL,2803006,0,2020-04-14 16:00:00,No
BAL,2803008,0,2020-04-14 16:00:00,No
BAL,2803012,0,2020-04-14 16:00:00,No
BAL,2803013,0,2020-04-14 16:00:00,No
BAL,2803023,0,2020-04-14 16:00:00,No
BAL,2803025,0,2020-04-14 16:00:00,No
BAL,2803033,0,2020-04-14 16:00:00,No
BAL,2803034,0,2020-04-14 16:00:00,No
BAL,2803035,0,2020-04-14 16:00:00,No
BAL,2803180,0,2020-04-14 16:00:00,No
BAL,2803181,0,2020-04-14 16:00:00,No
BAL,2803305,0,2020-04-14 16:00:00,No
BAL,2803735,0,2020-04-14 16:00:00,No
BAL,2803738,0,2020-04-14 16:00:00,No
BAL,2803741,0,2020-04-14 16:00:00,No
BAL,2803778,0,2020-04-14 16:00:00,No
BAL,2803779,0,2020-04-14 16:00:00,No
BAL,2803782,0,2020-04-14 16:00:00,No
BAL,2803786,0,2020-04-14 16:00:00,No
BAL,2803803,0,2020-04-14 16:00:00,No
BAL,2804588,0,2020-04-14 16:00:00,No
BAL,2804616,0,2020-04-14 16:00:00,No
BAL,2804623,0,2020-04-14 16:00:00,No
BAL,2804626,0,2020-04-14 16:00:00,No
BAL,2804632,0,2020-04-14 16:00:00,No
BAL,2804633,0,2020-04-14 16:00:00,No
BAL,2804638,0,2020-04-14 16:00:00,No
BAL,2804730,0,2020-04-14 16:00:00,No
BAL,2804749,0,2020-04-14 16:00:00,No
BAL,2804751,0,2020-04-14 16:00:00,No
BAL,2804754,0,2020-04-14 16:00:00,No
BAL,2804758,0,2020-04-14 16:00:00,No
BAL,2804760,0,2020-04-14 16:00:00,No
BAL,2804767,0,2020-04-14 16:00:00,No
BAL,2804770,0,2020-04-14 16:00:00,No
BAL,2804771,0,2020-04-14 16:00:00,No
BAL,2804776,0,2020-04-14 16:00:00,No
BAL,2804780,0,2020-04-14 16:00:00,No
BAL,2804785,0,2020-04-14 16:00:00,No
BAL,2804792,0,2020-04-14 16:00:00,No
BAL,2804826,0,2020-04-14 16:00:00,No
BAL,2804835,0,2020-04-14 16:00:00,No
BAL,2804836,0,2020-04-14 16:00:00,No
BAL,2804839,0,2020-04-14 16:00:00,No
BAL,2805030,0,2020-04-14 16:00:00,No
BAL,2806042,0,2020-04-14 16:00:00,No
BAL,2806163,0,2020-04-14 16:00:00,No
BAL,2806167,0,2020-04-14 16:00:00,No
BAL,2806169,0,2020-04-14 16:00:00,No
BAL,2806171,0,2020-04-14 16:00:00,No
